Variant,Backend_CC,N,BlockSize,CoreSetName,Ranks,Time_Min_s,Time_Mean_s,Time_Max_s,Comm_Time_s,Comp_Max_s,Comp_Min_s,Imbalance_Ratio,GFLOPS_Min,GFLOPS_Mean,GFLOPS_Reported,Speedup_Mean,Efficiency_Mean,Efficiency_Mean_Pct,Status,Compile_Flags,MPIRUN_Cmd
tiled,icc,4096,32,ALL_LOGICAL,1,8.988367,9.23497,9.620478,0.032972,9.587506,9.587506,1.0,15.291,14.882,14.286083,1.0,1.0,100.0,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=4096 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 1 --bind-to core /tmp/mpi_tiled_imA5ZF/app
tiled,icc,4096,32,ALL_LOGICAL,2,4.239174,4.62697,4.88128,0.839406,4.695904,3.921009,1.197626,32.421,29.704,28.871128,1.9959,0.99795,99.8,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=4096 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 2 --bind-to core /tmp/mpi_tiled_014mdt/app
tiled,icc,4096,32,ALL_LOGICAL,4,2.366732,2.55293,2.657923,0.15936,2.319033,2.158666,1.07429,58.071,53.836,58.071192,3.6174,0.90435,90.44,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=4096 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 4 --bind-to core /tmp/mpi_tiled_TgW9Bd/app
tiled,icc,4096,32,ALL_LOGICAL,8,2.230811,2.57542,2.768033,1.594754,2.680892,1.114494,2.405479,61.609,53.366,49.652205,3.585811,0.448226,44.82,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=4096 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 8 --bind-to core /tmp/mpi_tiled_EgJMsp/app
tiled,icc,4096,32,ALL_LOGICAL,16,2.392289,2.53935,2.795707,1.787083,2.275972,0.642907,3.540128,57.451,54.124,56.557756,3.636746,0.227297,22.73,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=4096 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 16 --bind-to core /tmp/mpi_tiled_dZthne/app
tiled,icc,4096,32,ALL_LOGICAL,24,2.873709,4.4067,6.007223,2.198893,1.764572,0.600685,2.937599,47.826,31.189,47.826328,2.095666,0.087319,8.73,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=4096 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 24 --bind-to core /tmp/mpi_tiled_B9i3d7/app
tiled,icc,4096,32,E_ONLY,1,8.473238,8.91957,9.20831,0.029662,8.443576,8.443576,1.0,16.22,15.409,16.220357,1.0,1.0,100.0,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=4096 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=16-23 -np 1 --bind-to core /tmp/mpi_tiled_6dfwuP/app
tiled,icc,4096,32,E_ONLY,2,4.057187,4.4029,4.859766,0.771772,4.809338,4.087978,1.176459,33.875,31.216,28.280982,2.02584,1.01292,101.29,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=4096 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=16-23 -np 2 --bind-to core /tmp/mpi_tiled_byy9ew/app
tiled,icc,4096,32,E_ONLY,4,2.184164,2.48283,2.757786,0.635795,2.705202,2.080903,1.300013,62.925,55.356,49.836694,3.592501,0.898125,89.81,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=4096 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=16-23 -np 4 --bind-to core /tmp/mpi_tiled_TxfFzF/app
tiled,icc,4096,32,E_ONLY,8,1.872191,2.31554,2.579265,0.565843,1.781227,1.013224,1.75798,73.411,59.355,73.410762,3.852047,0.481506,48.15,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=4096 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=16-23 -np 8 --bind-to core /tmp/mpi_tiled_jMQYT2/app
tiled,icc,4096,32,P_ONLY_HT,1,8.119777,8.70333,9.056313,0.03013,8.903802,8.903802,1.0,16.926,15.792,15.383925,1.0,1.0,100.0,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=4096 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-15 -np 1 --bind-to core /tmp/mpi_tiled_rF9YFT/app
tiled,icc,4096,32,P_ONLY_HT,2,4.083995,4.5954,4.927876,0.581353,4.722562,4.193006,1.126295,33.653,29.908,28.786891,1.893922,0.946961,94.7,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=4096 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-15 -np 2 --bind-to core /tmp/mpi_tiled_SnxGwj/app
tiled,icc,4096,32,P_ONLY_HT,4,2.539798,2.74896,2.874982,0.90623,2.822285,1.968743,1.433547,54.114,49.997,47.805151,3.166045,0.791511,79.15,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=4096 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-15 -np 4 --bind-to core /tmp/mpi_tiled_Qy8KQw/app
tiled,icc,4096,32,P_ONLY_HT,8,2.576139,2.65645,2.712828,1.009167,2.592738,1.242547,2.086632,53.351,51.738,51.276083,3.276301,0.409538,40.95,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=4096 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-15 -np 8 --bind-to core /tmp/mpi_tiled_nGgrab/app
tiled,icc,4096,32,P_ONLY_HT,16,2.112808,2.42165,2.78938,2.153297,2.662422,0.635825,4.187351,65.05,56.754,49.272221,3.593967,0.224623,22.46,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=4096 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-15 -np 16 --bind-to core /tmp/mpi_tiled_SreAjc/app
tiled,icc,4096,32,P_ONLY_PHYSICAL,1,8.261129,8.95837,9.434866,0.029762,9.149311,9.149311,1.0,16.637,15.342,14.973075,1.0,1.0,100.0,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=4096 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,"mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0,2,4,6,8,10,12,14 -np 1 --bind-to core /tmp/mpi_tiled_2U5zL4/app"
tiled,icc,4096,32,P_ONLY_PHYSICAL,2,4.658678,4.74747,4.870991,0.084276,4.653625,4.628497,1.005429,29.502,28.95,29.163071,1.886978,0.943489,94.35,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=4096 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,"mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0,2,4,6,8,10,12,14 -np 2 --bind-to core /tmp/mpi_tiled_emOO3g/app"
tiled,icc,4096,32,P_ONLY_PHYSICAL,4,2.50705,2.72009,2.927189,0.46079,2.66754,2.113987,1.261853,54.821,50.527,50.417333,3.293409,0.823352,82.34,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=4096 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,"mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0,2,4,6,8,10,12,14 -np 4 --bind-to core /tmp/mpi_tiled_AiRKhn/app"
tiled,icc,4096,32,P_ONLY_PHYSICAL,8,1.569002,2.09505,2.404363,1.14612,2.226062,1.010225,2.203531,87.596,65.602,59.45147,4.27597,0.534496,53.45,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=4096 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,"mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0,2,4,6,8,10,12,14 -np 8 --bind-to core /tmp/mpi_tiled_21YfKr/app"
tiled,icc,4096,32,P_PLUS_E_PHYSICAL,1,7.844155,7.8987,7.996643,0.029514,7.825756,7.825756,1.0,17.521,17.4,17.496402,1.0,1.0,100.0,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=4096 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,"mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0,2,4,6,8,10,12,14,16-23 -np 1 --bind-to core /tmp/mpi_tiled_tjF62f/app"
tiled,icc,4096,32,P_PLUS_E_PHYSICAL,2,4.034348,4.45393,4.96426,0.077429,4.904667,4.886824,1.003651,34.067,30.858,27.685687,1.773423,0.886711,88.67,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=4096 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,"mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0,2,4,6,8,10,12,14,16-23 -np 2 --bind-to core /tmp/mpi_tiled_7hKifY/app"
tiled,icc,4096,32,P_PLUS_E_PHYSICAL,4,2.247017,2.80458,3.291194,0.545695,2.81746,2.019327,1.395247,61.165,49.005,47.795855,2.816358,0.70409,70.41,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=4096 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,"mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0,2,4,6,8,10,12,14,16-23 -np 4 --bind-to core /tmp/mpi_tiled_K9GQd4/app"
tiled,icc,4096,32,P_PLUS_E_PHYSICAL,8,2.292624,2.60806,2.782576,1.135019,2.191097,1.055368,2.076146,59.948,52.698,59.948316,3.028573,0.378572,37.86,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=4096 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,"mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0,2,4,6,8,10,12,14,16-23 -np 8 --bind-to core /tmp/mpi_tiled_nEwrhk/app"
tiled,icc,4096,32,P_PLUS_E_PHYSICAL,16,2.139374,2.44291,2.681382,1.868663,2.381707,0.627363,3.796378,64.243,56.26,54.800878,3.233316,0.202082,20.21,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=4096 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,"mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0,2,4,6,8,10,12,14,16-23 -np 16 --bind-to core /tmp/mpi_tiled_eD0vvH/app"
tiled,icc,5000,32,ALL_LOGICAL,1,13.435984,13.8617,14.427696,0.046456,13.674808,13.674808,1.0,18.607,18.035,18.219895,1.0,1.0,100.0,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=5000 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 1 --bind-to core /tmp/mpi_tiled_B2NNc5/app
tiled,icc,5000,32,ALL_LOGICAL,2,6.571733,6.92703,7.526953,0.205452,6.605017,6.476973,1.019769,38.042,36.091,37.411517,2.001103,1.000552,100.06,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=5000 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 2 --bind-to core /tmp/mpi_tiled_SsBOdk/app
tiled,icc,5000,32,ALL_LOGICAL,4,3.331576,3.33203,3.332699,0.084175,3.264735,3.24848,1.005004,75.04,75.029,75.014275,4.160137,1.040034,104.0,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=5000 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 4 --bind-to core /tmp/mpi_tiled_UOuUM9/app
tiled,icc,5000,32,ALL_LOGICAL,8,1.813322,1.8614,1.945041,0.181943,1.717781,1.643909,1.044937,137.869,134.308,136.922384,7.446922,0.930865,93.09,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=5000 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 8 --bind-to core /tmp/mpi_tiled_aZPUtr/app
tiled,icc,5000,32,ALL_LOGICAL,16,2.001062,2.04223,2.075519,1.218708,1.912673,0.856811,2.232317,124.934,122.415,120.451821,6.787531,0.424221,42.42,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=5000 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 16 --bind-to core /tmp/mpi_tiled_xyl0Sk/app
tiled,icc,5000,32,ALL_LOGICAL,24,1.957359,2.48471,3.47345,2.194058,1.824235,1.268578,1.438016,127.723,100.615,71.974546,5.5788,0.23245,23.24,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=5000 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 24 --bind-to core /tmp/mpi_tiled_XKRrwc/app
tiled,icc,5000,32,E_ONLY,1,13.278907,13.8531,14.647843,0.046549,13.232358,13.232358,1.0,18.827,18.047,18.82685,1.0,1.0,100.0,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=5000 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=16-23 -np 1 --bind-to core /tmp/mpi_tiled_EoOqz9/app
tiled,icc,5000,32,E_ONLY,2,7.2878,7.4951,7.598955,0.558469,7.515156,7.039994,1.067495,34.304,33.355,32.901342,1.848288,0.924144,92.41,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=5000 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=16-23 -np 2 --bind-to core /tmp/mpi_tiled_QFWvr5/app
tiled,icc,5000,32,E_ONLY,4,4.034224,5.21407,7.361059,0.58091,4.166578,3.666028,1.136537,61.97,47.947,58.865907,2.656869,0.664217,66.42,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=5000 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=16-23 -np 4 --bind-to core /tmp/mpi_tiled_idWJwQ/app
tiled,icc,5000,32,E_ONLY,8,2.292912,3.0392,3.645682,1.846445,3.504417,1.799237,1.947724,109.032,82.258,68.574273,4.55814,0.569767,56.98,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=5000 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=16-23 -np 8 --bind-to core /tmp/mpi_tiled_sjOXmW/app
tiled,icc,5000,32,P_ONLY_HT,1,13.92339,14.0196,14.083925,0.046399,13.876991,13.876991,1.0,17.955,17.832,17.955397,1.0,1.0,100.0,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=5000 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-15 -np 1 --bind-to core /tmp/mpi_tiled_PA8E2l/app
tiled,icc,5000,32,P_ONLY_HT,2,7.005755,7.30453,7.512513,0.854059,7.433011,6.658423,1.116332,35.685,34.225,33.277813,1.919302,0.959651,95.97,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=5000 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-15 -np 2 --bind-to core /tmp/mpi_tiled_qGLzwR/app
tiled,icc,5000,32,P_ONLY_HT,4,3.963662,4.01327,4.070628,0.489113,3.917072,3.516367,1.113954,63.073,62.293,62.414489,3.493311,0.873328,87.33,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=5000 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-15 -np 4 --bind-to core /tmp/mpi_tiled_IctrgX/app
tiled,icc,5000,32,P_ONLY_HT,8,3.57061,3.63247,3.727917,1.730885,3.418616,1.839178,1.858774,70.016,68.824,70.016038,3.859523,0.48244,48.24,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=5000 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-15 -np 8 --bind-to core /tmp/mpi_tiled_MJylde/app
tiled,icc,5000,32,P_ONLY_HT,16,2.155463,2.31444,2.570028,0.718937,1.94109,1.436515,1.35125,115.984,108.017,115.98436,6.057448,0.37859,37.86,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=5000 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-15 -np 16 --bind-to core /tmp/mpi_tiled_Xj6yJL/app
tiled,icc,5000,32,P_ONLY_PHYSICAL,1,14.065953,14.4148,15.043713,0.046841,14.019112,14.019112,1.0,17.773,17.343,17.773413,1.0,1.0,100.0,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=5000 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,"mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0,2,4,6,8,10,12,14 -np 1 --bind-to core /tmp/mpi_tiled_tQWIbB/app"
tiled,icc,5000,32,P_ONLY_PHYSICAL,2,7.142286,7.38063,7.613439,0.391594,7.066028,6.750693,1.046712,35.003,33.872,35.002798,1.953058,0.976529,97.65,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=5000 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,"mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0,2,4,6,8,10,12,14 -np 2 --bind-to core /tmp/mpi_tiled_bcymu2/app"
tiled,icc,5000,32,P_ONLY_PHYSICAL,4,4.136626,4.19077,4.221783,0.689662,4.057473,3.346752,1.212361,60.436,59.655,60.435727,3.439654,0.859913,85.99,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=5000 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,"mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0,2,4,6,8,10,12,14 -np 4 --bind-to core /tmp/mpi_tiled_8tnJY8/app"
tiled,icc,5000,32,P_ONLY_PHYSICAL,8,3.092077,3.37387,3.572517,1.611951,3.448937,1.84899,1.865309,80.852,74.099,69.978679,4.272482,0.53406,53.41,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=5000 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,"mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0,2,4,6,8,10,12,14 -np 8 --bind-to core /tmp/mpi_tiled_VISwpQ/app"
tiled,icc,5000,32,P_PLUS_E_PHYSICAL,1,13.104464,13.9047,14.661,0.043932,13.060532,13.060532,1.0,19.077,17.98,19.077469,1.0,1.0,100.0,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=5000 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,"mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0,2,4,6,8,10,12,14,16-23 -np 1 --bind-to core /tmp/mpi_tiled_m4XZZd/app"
tiled,icc,5000,32,P_PLUS_E_PHYSICAL,2,7.268067,7.67593,7.928879,0.98782,7.829919,6.941025,1.128064,34.397,32.569,31.530308,1.811468,0.905734,90.57,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=5000 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,"mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0,2,4,6,8,10,12,14,16-23 -np 2 --bind-to core /tmp/mpi_tiled_yob46O/app"
tiled,icc,5000,32,P_PLUS_E_PHYSICAL,4,3.995302,4.0891,4.194885,0.710999,3.923047,3.284303,1.194484,62.573,61.138,62.573489,3.40043,0.850108,85.01,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=5000 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,"mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0,2,4,6,8,10,12,14,16-23 -np 4 --bind-to core /tmp/mpi_tiled_dZsK2a/app"
tiled,icc,5000,32,P_PLUS_E_PHYSICAL,8,3.526213,3.56053,3.587691,1.501485,3.389084,1.846932,1.83498,70.898,70.214,70.897583,3.905233,0.488154,48.82,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=5000 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,"mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0,2,4,6,8,10,12,14,16-23 -np 8 --bind-to core /tmp/mpi_tiled_TmfqXb/app"
tiled,icc,5000,32,P_PLUS_E_PHYSICAL,16,2.204325,2.2771,2.331847,0.904828,2.109543,1.382874,1.525478,113.413,109.789,108.926756,6.106319,0.381645,38.16,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=5000 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,"mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0,2,4,6,8,10,12,14,16-23 -np 16 --bind-to core /tmp/mpi_tiled_anScd5/app"
tiled,icc,6144,32,ALL_LOGICAL,1,26.590695,27.5245,28.259597,0.065004,26.525691,26.525691,1.0,17.444,16.852,17.444315,1.0,1.0,100.0,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 1 --bind-to core /tmp/mpi_tiled_Pv22tX/app
tiled,icc,6144,32,ALL_LOGICAL,2,13.423793,13.7639,14.337301,0.527436,13.417382,13.003109,1.031859,34.555,33.701,34.28217,1.99976,0.99988,99.99,REF,-std=c11 -O3 -qopenmp-simd -xHost -DN=6144 -DBLOCK_SIZE=32 -DTIME -DVERIFY -DALIGN -DRESTRICT -funroll-loops,mpirun -genv I_MPI_PIN=1 -genv I_MPI_DEBUG=4 -genv I_MPI_PIN_PROCESSOR_LIST=0-23 -np 2 --bind-to core /tmp/mpi_tiled_t2pmvs/app
